20011430,90.0,90.0,93.0,78.0,65.0,69.0
20011459,83.0,53.0,88.0,70.0,60.0,75.0
20020891,80.0,39.0,68.0,70.0,76.0,60.0
20020981,82.0,61.0,66.0,66.0,63.0,67.0
20021024,80.0,82.0,85.0,70.0,80.0,75.0
20021061,60.0,53.0,69.0,63.0,63.0,60.0
20021311,81.0,92.0,61.0,74.0,66.0,77.0
20021403,86.0,84.0,72.0,67.0,55.0,63.0
20030007,92.0,74.0,99.0,81.0,75.0,82.0
20030105,83.0,67.0,60.0,63.0,53.0,60.0
20030114,69.0,39.0,46.0,80.0,60.0,61.0
20030210,65.0,78.0,78.0,63.0,76.0,74.0
20040331,89.0,79.0,97.0,90.0,81.0,84.0
20050299,52.0,77.0,71.0,22.0,62.0,20.0
20050414,75.0,75.0,96.0,65.0,63.0,60.0
20050536,82.0,57.0,80.0,63.0,74.0,27.0
20060083,73.0,77.0,60.0,46.0,74.0,60.0
20060256,80.0,84.0,68.0,73.0,75.0,40.0
20061228,96.0,91.0,95.0,88.0,84.0,82.0
20070032,88.0,82.0,75.0,77.0,63.0,61.0
20070356,61.0,62.0,60.0,76.0,64.0,60.0
20070584,69.0,86.0,85.0,84.0,72.0,60.0
20080494,75.0,94.0,84.0,80.0,62.0,60.0
20080548,92.0,84.0,94.0,88.0,66.0,76.0
20090404,65.0,80.0,74.0,67.0,83.0,66.0
20090511,67.0,85.0,63.0,74.0,62.0,61.0
20090597,86.0,88.0,64.0,71.0,74.0,77.0
20100368,82.0,91.0,88.0,93.0,72.0,93.0
20100622,92.0,93.0,96.0,98.0,80.0,84.0
20100704,71.0,72.0,83.0,89.0,81.0,67.0
20100764,60.0,77.0,89.0,74.0,62.0,61.0
20112036,76.0,65.0,82.0,90.0,80.0,89.0
20120093,80.0,87.0,89.0,77.0,75.0,75.0
20120236,76.0,84.0,75.0,81.0,80.0,85.0
20120308,61.0,88.0,62.0,78.0,88.0,71.0
20131888,81.0,85.0,85.0,88.0,73.0,91.0
2014110140,71.0,85.0,90.0,64.0,70.0,82.0
2014110383,85.0,85.0,82.0,74.0,85.0,65.0
2014110461,75.0,78.0,81.0,81.0,75.0,85.0
2014110556,86.0,72.0,86.0,77.0,76.0,73.0
2014110604,91.0,89.0,94.0,86.0,88.0,91.0
20000197,85.0,80.0,60.0,77.0,64.0,70.0
20000494,80.0,96.0,74.0,68.0,61.0,60.0
20000577,72.0,70.0,78.0,67.0,60.0,78.0
20011123,68.0,81.0,83.0,95.0,68.0,72.0
20011405,81.0,60.0,84.0,76.0,81.0,68.0
20011446,75.0,80.0,82.0,61.0,60.0,68.0
20015070,79.0,82.0,84.0,91.0,65.0,60.0
20021087,75.0,49.0,61.0,81.0,73.0,60.0
20021293,88.0,80.0,78.0,64.0,64.0,80.0
20021331,87.0,85.0,87.0,76.0,70.0,62.0
20021409,86.0,95.0,74.0,64.0,70.0,49.0
20030142,71.0,43.0,65.0,62.0,55.0,68.0
20030401,60.0,81.0,80.0,68.0,75.0,77.0
20030435,60.0,96.0,84.0,81.0,75.0,60.0
20040011,73.0,62.0,61.0,74.0,60.0,60.0
20040070,88.0,60.0,76.0,60.0,70.0,61.0
20040443,85.0,51.0,71.0,63.0,60.0,60.0
20040508,83.0,60.0,75.0,88.0,66.0,60.0
20040536,66.0,81.0,80.0,60.0,68.0,34.0
20050022,60.0,60.0,34.0,29.0,60.0,60.0
20050584,64.0,92.0,97.0,70.0,64.0,68.0
20060029,73.0,76.0,50.0,65.0,62.0,60.0
20060142,82.0,99.0,63.0,63.0,65.0,66.0
20060293,68.0,62.0,26.0,63.0,60.0,10.0
20060419,69.0,51.0,65.0,60.0,73.0,60.0
20060573,70.0,95.0,83.0,82.0,73.0,65.0
20070119,65.0,65.0,72.0,95.0,65.0,63.0
20070568,76.0,78.0,60.0,77.0,48.0,71.0
20070626,73.0,84.0,87.0,89.0,75.0,76.0
20090208,66.0,77.0,61.0,45.0,75.0,41.0
20090227,68.0,87.0,61.0,86.0,70.0,79.0
20090314,89.0,88.0,75.0,82.0,86.0,94.0
20090326,79.0,88.0,92.0,92.0,74.0,65.0
20100342,80.0,85.0,76.0,69.0,68.0,39.0
20100384,60.0,94.0,83.0,86.0,64.0,75.0
20110498,62.0,60.0,60.0,60.0,68.0,66.0
20110543,94.0,89.0,100.0,97.0,78.0,91.0
20110651,63.0,88.0,91.0,79.0,80.0,25.0
20110749,74.0,60.0,92.0,94.0,73.0,89.0
20111225,78.0,95.0,86.0,88.0,79.0,88.0
20120306,64.0,67.0,79.0,69.0,70.0,61.0
20120354,77.0,90.0,81.0,86.0,64.0,88.0
20120416,75.0,61.0,60.0,68.0,65.0,65.0
20130216,88.0,92.0,96.0,88.0,81.0,99.0
2014110191,77.0,87.0,81.0,70.0,74.0,74.0
2014110546,94.0,81.0,82.0,86.0,84.0,81.0
19990285,67.0,91.0,73.0,80.0,60.0,85.0
19990404,75.0,90.0,66.0,75.0,63.0,77.0
20000029,64.0,80.0,52.0,87.0,67.0,60.0
20000104,88.0,91.0,93.0,78.0,74.0,80.0
20000265,67.0,76.0,77.0,64.0,68.0,60.0
20011334,94.0,75.0,48.0,77.0,60.0,73.0
20011339,77.0,52.0,41.0,72.0,69.0,67.0
20011475,74.0,90.0,44.0,72.0,60.0,71.0
20020926,76.0,62.0,70.0,64.0,60.0,60.0
20021149,88.0,62.0,62.0,72.0,69.0,86.0
20021206,83.0,83.0,66.0,82.0,70.0,61.0
20021326,87.0,92.0,73.0,67.0,65.0,78.0
20030235,79.0,71.0,80.0,65.0,62.0,48.0
20040181,86.0,79.0,79.0,82.0,85.0,80.0
20040278,77.0,73.0,83.0,83.0,78.0,82.0
20040400,87.0,75.0,85.0,72.0,74.0,77.0
20050041,75.0,78.0,78.0,84.0,63.0,85.0
20050101,80.0,88.0,96.0,82.0,67.0,64.0
20050434,79.0,92.0,85.0,65.0,71.0,30.0
20060010,94.0,99.0,88.0,88.0,77.0,66.0
20060070,78.0,78.0,60.0,68.0,69.0,64.0
20060357,80.0,60.0,72.0,60.0,71.0,60.0
20070065,86.0,94.0,91.0,92.0,81.0,80.0
20080066,66.0,83.0,69.0,64.0,73.0,70.0
20080307,76.0,90.0,97.0,90.0,84.0,93.0
20093030,87.0,100.0,94.0,73.0,85.0,75.0
20095561,81.0,66.0,68.0,48.0,78.0,65.0
20100125,71.0,82.0,91.0,77.0,60.0,70.0
20100143,71.0,70.0,64.0,65.0,63.0,60.0
20100409,80.0,75.0,79.0,87.0,73.0,76.0
20100431,79.0,86.0,94.0,92.0,66.0,84.0
20100482,43.0,30.0,36.0,71.0,60.0,29.0
20100685,76.0,77.0,88.0,81.0,83.0,91.0
20100761,82.0,100.0,95.0,83.0,71.0,85.0
20100849,60.0,93.0,89.0,86.0,66.0,74.0
20110737,94.0,92.0,98.0,94.0,69.0,93.0
20120129,61.0,83.0,72.0,60.0,63.0,84.0
20120357,77.0,88.0,84.0,83.0,74.0,35.0
20120473,86.0,70.0,83.0,89.0,77.0,72.0
20120497,92.0,90.0,91.0,91.0,83.0,86.0
20121755,76.0,80.0,92.0,66.0,81.0,60.0
20130361,97.0,87.0,69.0,80.0,87.0,80.0
2014110118,79.0,87.0,91.0,77.0,84.0,88.0
2014110122,86.0,79.0,80.0,81.0,75.0,80.0
2014110523,51.0,65.0,72.0,51.0,69.0,62.0
2014110589,95.0,86.0,98.0,80.0,83.0,89.0
2014112421,78.0,89.0,93.0,66.0,81.0,88.0
19990373,80.0,60.0,60.0,79.0,60.0,80.0
20000313,90.0,80.0,70.0,86.0,64.0,80.0
20000360,72.0,86.0,73.0,60.0,60.0,80.0
20000419,85.0,81.0,69.0,70.0,66.0,82.0
20000563,73.0,80.0,64.0,69.0,62.0,60.0
20011204,90.0,75.0,83.0,65.0,66.0,61.0
20011389,80.0,52.0,66.0,60.0,60.0,63.0
20011464,72.0,65.0,82.0,60.0,60.0,60.0
20021020,92.0,99.0,92.0,75.0,70.0,83.0
20021300,89.0,96.0,96.0,82.0,66.0,78.0
20021336,80.0,91.0,73.0,73.0,75.0,76.0
20030032,62.0,60.0,60.0,76.0,65.0,62.0
20030337,84.0,60.0,45.0,85.0,78.0,39.0
20030425,60.0,83.0,75.0,70.0,60.0,61.0
20030520,71.0,44.0,69.0,71.0,73.0,64.0
20030567,93.0,95.0,89.0,83.0,68.0,85.0
20050015,82.0,91.0,96.0,76.0,65.0,24.0
20050069,42.0,72.0,70.0,62.0,60.0,61.0
20050288,86.0,76.0,71.0,26.0,52.0,4.0
20052074,72.0,77.0,73.0,62.0,61.0,60.0
20060025,61.0,93.0,79.0,89.0,71.0,85.0
20060056,67.0,65.0,25.0,37.0,67.0,60.0
20060129,81.0,87.0,62.0,66.0,61.0,6.0
20060273,86.0,79.0,87.0,81.0,75.0,70.0
20070154,88.0,83.0,73.0,93.0,66.0,73.0
20070168,83.0,90.0,89.0,74.0,65.0,75.0
20070252,92.0,79.0,87.0,89.0,62.0,60.0
20070533,92.0,93.0,60.0,78.0,62.0,63.0
20080528,70.0,46.0,85.0,80.0,75.0,60.0
20100404,76.0,85.0,92.0,90.0,76.0,89.0
20100471,64.0,96.0,82.0,80.0,79.0,68.0
20110416,63.0,80.0,83.0,87.0,72.0,76.0
20120150,83.0,79.0,77.0,83.0,82.0,60.0
20120247,60.0,92.0,93.0,60.0,61.0,69.0
20120514,94.0,93.0,87.0,92.0,84.0,87.0
20130127,66.0,68.0,81.0,90.0,80.0,79.0
20130203,88.0,87.0,85.0,93.0,68.0,85.0
20130208,77.0,85.0,86.0,90.0,76.0,77.0
2014110498,75.0,44.0,62.0,47.0,68.0,77.0
2014110520,88.0,80.0,86.0,81.0,84.0,76.0
19990173,79.0,79.0,64.0,74.0,62.0,75.0
19990347,63.0,85.0,76.0,66.0,76.0,70.0
19990418,66.0,73.0,65.0,84.0,70.0,69.0
19990531,46.0,97.0,90.0,63.0,68.0,67.0
20000214,47.0,95.0,87.0,76.0,52.0,60.0
20000241,65.0,55.0,60.0,72.0,62.0,61.0
20011086,60.0,60.0,75.0,72.0,68.0,77.0
20011099,80.0,62.0,88.0,77.0,50.0,65.0
20011111,81.0,67.0,85.0,74.0,75.0,72.0
20011251,60.0,31.0,46.0,38.0,61.0,60.0
20011613,90.0,96.0,87.0,69.0,72.0,71.0
20020988,79.0,97.0,93.0,63.0,74.0,76.0
20030339,82.0,83.0,90.0,80.0,35.0,69.0
20031048,63.0,60.0,66.0,64.0,60.0,60.0
20040549,76.0,85.0,76.0,78.0,73.0,70.0
20046095,75.0,78.0,72.0,84.0,63.0,75.0
20050113,49.0,85.0,69.0,63.0,61.0,60.0
20060136,95.0,77.0,81.0,83.0,81.0,92.0
20060335,86.0,86.0,82.0,87.0,68.0,65.0
20070138,77.0,65.0,72.0,82.0,60.0,61.0
20070419,70.0,85.0,53.0,67.0,63.0,11.0
20070627,71.0,90.0,69.0,77.0,71.0,60.0
20080090,86.0,86.0,89.0,84.0,77.0,83.0
20080435,60.0,76.0,70.0,74.0,69.0,60.0
20080626,88.0,80.0,87.0,69.0,65.0,80.0
20090376,74.0,61.0,80.0,67.0,75.0,67.0
20100445,72.0,66.0,64.0,70.0,75.0,60.0
20100524,84.0,94.0,84.0,94.0,75.0,86.0
20100749,65.0,72.0,78.0,79.0,78.0,70.0
20110333,85.0,81.0,92.0,92.0,83.0,93.0
20110339,74.0,68.0,99.0,95.0,77.0,71.0
20110371,73.0,61.0,79.0,88.0,78.0,70.0
20110797,75.0,65.0,73.0,84.0,62.0,78.0
20111278,60.0,74.0,86.0,61.0,71.0,79.0
20120492,81.0,85.0,89.0,78.0,65.0,80.0
20121904,60.0,78.0,73.0,75.0,76.0,73.0
20130462,60.0,62.0,73.0,72.0,63.0,62.0
2014110210,87.0,86.0,89.0,83.0,73.0,73.0
2014110257,76.0,64.0,66.0,62.0,80.0,49.0
19990313,92.0,80.0,67.0,74.0,67.0,75.0
19990464,65.0,86.0,74.0,79.0,74.0,81.0
19990545,75.0,84.0,81.0,80.0,62.0,70.0
20000409,83.0,77.0,76.0,60.0,71.0,65.0
20011296,72.0,41.0,68.0,60.0,20.0,60.0
20011419,93.0,90.0,90.0,85.0,68.0,82.0
20011595,82.0,64.0,69.0,70.0,65.0,72.0
20030015,69.0,60.0,55.0,73.0,75.0,62.0
20030139,86.0,79.0,84.0,89.0,72.0,74.0
20030462,88.0,60.0,87.0,69.0,71.0,60.0
20030463,95.0,99.0,89.0,80.0,63.0,85.0
20040040,90.0,80.0,91.0,79.0,62.0,78.0
20040169,82.0,71.0,76.0,83.0,74.0,70.0
20040554,84.0,52.0,67.0,78.0,60.0,37.0
20050030,87.0,86.0,86.0,88.0,60.0,64.0
20060244,71.0,87.0,87.0,77.0,68.0,70.0
20061159,87.0,81.0,71.0,71.0,79.0,68.0
20070338,79.0,75.0,85.0,83.0,78.0,8.0
20070432,76.0,74.0,67.0,63.0,64.0,38.0
20075668,93.0,88.0,77.0,88.0,84.0,90.0
20080048,95.0,79.0,74.0,81.0,69.0,87.0
20080252,87.0,68.0,64.0,71.0,66.0,83.0
20080320,93.0,89.0,100.0,90.0,81.0,85.0
20080428,29.0,33.0,74.0,52.0,79.0,69.0
20080466,96.0,98.0,96.0,89.0,87.0,94.0
20090178,75.0,60.0,48.0,49.0,75.0,60.0
20090455,70.0,72.0,61.0,66.0,76.0,75.0
20100434,61.0,83.0,77.0,80.0,63.0,63.0
20100773,94.0,90.0,84.0,93.0,71.0,88.0
20104649,79.0,81.0,62.0,86.0,62.0,61.0
20110619,69.0,71.0,97.0,97.0,82.0,85.0
20120087,83.0,85.0,97.0,89.0,79.0,88.0
20120361,75.0,66.0,70.0,69.0,83.0,65.0
20120447,91.0,84.0,85.0,63.0,83.0,82.0
2014110217,61.0,33.0,66.0,64.0,76.0,36.0
2014110250,91.0,87.0,88.0,87.0,91.0,91.0
2014110516,69.0,86.0,79.0,66.0,81.0,62.0
2014110561,78.0,76.0,90.0,70.0,73.0,89.0
2014112412,73.0,88.0,87.0,60.0,88.0,84.0
19980249,60.0,66.0,61.0,60.0,72.0,87.0
19990193,89.0,86.0,74.0,79.0,73.0,90.0
19990282,63.0,79.0,70.0,71.0,63.0,80.0
19990461,69.0,69.0,60.0,85.0,60.0,79.0
20000218,60.0,71.0,83.0,60.0,63.0,76.0
20011279,82.0,63.0,82.0,79.0,67.0,68.0
20011655,60.0,85.0,77.0,77.0,60.0,69.0
20020941,70.0,77.0,80.0,64.0,60.0,6.0
20021245,83.0,97.0,85.0,74.0,71.0,86.0
20021455,70.0,60.0,71.0,76.0,64.0,43.0
20030247,63.0,80.0,70.0,71.0,64.0,35.0
20030465,84.0,78.0,88.0,71.0,68.0,84.0
20040066,60.0,68.0,62.0,60.0,72.0,60.0
20040099,90.0,84.0,76.0,72.0,71.0,42.0
20040478,72.0,41.0,78.0,60.0,60.0,72.0
20050096,88.0,87.0,96.0,84.0,79.0,76.0
20050123,70.0,64.0,68.0,72.0,50.0,65.0
20050158,78.0,68.0,64.0,60.0,36.0,60.0
20050596,89.0,93.0,76.0,79.0,68.0,80.0
20060002,60.0,28.0,60.0,40.0,37.0,60.0
20060331,79.0,63.0,80.0,73.0,60.0,60.0
20060452,82.0,74.0,35.0,83.0,68.0,33.0
20065012,44.0,60.0,88.0,7.0,65.0,78.0
20070027,61.0,70.0,63.0,70.0,60.0,60.0
20070113,68.0,88.0,79.0,60.0,68.0,60.0
20070564,74.0,65.0,43.0,75.0,60.0,63.0
20080600,84.0,77.0,79.0,78.0,56.0,90.0
20085095,66.0,60.0,77.0,50.0,60.0,68.0
20090109,75.0,60.0,43.0,77.0,72.0,54.0
20090588,79.0,63.0,60.0,51.0,63.0,78.0
20100638,90.0,99.0,97.0,96.0,80.0,92.0
20110405,60.0,83.0,65.0,45.0,64.0,70.0
20110613,65.0,60.0,66.0,71.0,70.0,65.0
20120290,88.0,79.0,74.0,65.0,81.0,70.0
20120297,72.0,76.0,80.0,74.0,80.0,62.0
20130139,66.0,85.0,76.0,66.0,74.0,67.0
2014110581,86.0,81.0,92.0,80.0,84.0,83.0
20021017,70.0,93.0,82.0,71.0,60.0,32.0
20021197,65.0,75.0,49.0,62.0,55.0,87.0
20021255,64.0,74.0,61.0,81.0,54.0,91.0
20026086,88.0,92.0,67.0,77.0,66.0,72.0
20030069,89.0,48.0,52.0,80.0,60.0,84.0
20030498,77.0,83.0,80.0,75.0,67.0,61.0
20040199,87.0,60.0,68.0,76.0,68.0,70.0
20040283,79.0,75.0,74.0,71.0,65.0,60.0
20040306,85.0,77.0,74.0,86.0,74.0,84.0
20040339,85.0,73.0,77.0,79.0,74.0,74.0
20050537,79.0,83.0,74.0,61.0,83.0,63.0
20050603,75.0,80.0,92.0,78.0,74.0,73.0
20060279,86.0,91.0,98.0,82.0,91.0,70.0
20060299,63.0,91.0,94.0,68.0,65.0,39.0
20060346,62.0,52.0,62.0,25.0,63.0,14.0
20060371,80.0,85.0,60.0,75.0,62.0,62.0
20060455,81.0,61.0,47.0,67.0,69.0,40.0
20060499,81.0,72.0,74.0,92.0,85.0,44.0
20061276,70.0,60.0,74.0,61.0,77.0,46.0
20070096,86.0,92.0,96.0,81.0,81.0,64.0
20070326,76.0,94.0,75.0,68.0,64.0,60.0
20070340,63.0,34.0,47.0,69.0,54.0,37.0
20070343,78.0,91.0,75.0,88.0,69.0,63.0
20080330,65.0,66.0,71.0,28.0,62.0,61.0
20080354,82.0,86.0,95.0,87.0,72.0,84.0
20080374,70.0,82.0,90.0,68.0,65.0,61.0
20080399,53.0,48.0,60.0,66.0,76.0,45.0
20090174,77.0,64.0,70.0,50.0,69.0,75.0
20090223,68.0,90.0,71.0,46.0,84.0,78.0
20090293,81.0,76.0,64.0,64.0,74.0,78.0
20090349,75.0,60.0,65.0,61.0,73.0,73.0
20090516,77.0,85.0,84.0,60.0,82.0,82.0
