20070581,4,9,6,9,6,1
20080068,4,7,7,0,1,4
20080148,8,8,10,9,1,9
20080540,10,10,8,9,7,10
20081452,5,1,1,1,5,1
20090037,1,1,1,1,3,0
20090432,5,7,7,4,8,5
20103839,8,6,10,9,9,7
20110338,9,10,10,10,8,8
20110384,1,0,1,9,3,0
20110398,9,10,10,10,9,10
20120186,10,10,10,6,4,4
20120244,1,10,10,4,4,6
20130202,7,0,1,6,8,0
20130219,9,9,8,10,7,10
20130242,4,1,4,4,2,1
20130374,1,0,7,0,1,0
20130540,1,1,4,0,1,1
20130559,9,10,10,10,6,8
19990027,1,0,1,1,1,1
19990231,4,8,1,6,6,1
19990440,5,4,4,0,5,0
19990533,9,5,2,5,4,9
20000224,6,8,0,4,5,2
20000506,7,10,7,8,6,9
20000553,2,6,3,3,1,7
20011435,7,10,10,3,6,3
20011456,7,3,9,7,4,7
20020934,2,10,3,3,1,1
20020970,3,6,1,5,0,4
20021005,5,8,3,0,0,0
20021043,10,9,4,8,7,10
20021093,6,6,1,4,1,4
20021253,7,1,0,4,1,9
20021264,7,10,4,4,7,1
20030300,9,9,6,5,7,1
20040124,8,9,10,9,6,7
20040453,5,0,1,4,1,0
20050152,4,1,4,5,1,1
20050161,5,10,10,4,4,1
20050188,7,7,10,1,1,1
20050509,8,9,9,7,0,4
20050561,9,9,8,10,7,7
20060015,5,8,1,1,3,1
20060179,6,9,7,2,1,1
20060449,7,1,2,2,7,0
20060574,10,9,10,8,3,4
20070250,1,3,1,8,4,0
20070302,5,5,1,0,7,0
20072104,8,10,8,9,6,6
20080166,4,10,1,10,4,4
20090007,0,1,0,0,4,0
20090070,1,10,5,1,1,9
20090087,4,9,6,2,8,6
20090168,6,2,5,1,5,0
20090180,1,10,0,1,3,1
20090299,1,0,0,3,4,4
20090412,4,8,4,2,6,1
20090414,6,10,1,6,6,7
20090473,0,6,0,0,5,4
20100414,3,7,4,8,1,4
20110351,1,1,0,9,1,2
20110690,8,10,10,10,7,9
20120090,7,9,9,7,5,0
20120566,7,10,3,6,2,7
20130205,10,8,10,10,4,10
2014110170,7,4,5,4,4,2
2014110263,10,10,9,10,8,9
19990064,7,10,2,8,8,10
19990133,0,10,4,5,2,1
19990251,6,7,7,9,1,9
20000164,8,8,7,6,4,4
20000380,1,10,9,1,1,0
20011487,9,4,4,2,4,1
20011565,10,9,8,10,6,7
20021289,9,9,7,4,4,0
20036005,2,6,6,1,2,1
20040146,8,3,8,4,7,9
20040202,9,9,10,9,6,7
20040317,7,1,1,0,1,1
20040519,4,4,3,2,2,8
20050076,10,7,10,10,8,9
20050108,4,0,6,1,0,2
20050388,7,7,9,8,5,1
20050481,8,9,7,7,4,7
20060008,4,9,9,4,1,7
20060048,10,10,9,7,7,9
20060103,7,7,8,7,0,7
20060401,9,7,2,3,3,0
20070304,9,4,4,7,0,0
20070389,10,10,7,9,1,7
20080416,8,1,10,6,4,4
20090477,1,4,3,6,3,8
20095280,7,10,10,9,7,9
20100367,1,9,1,6,2,3
20100828,7,10,9,8,5,4
20110309,4,6,7,7,9,9
20110364,7,7,6,6,4,8
20110418,9,5,10,10,8,10
20110808,1,0,6,5,4,0
20120185,7,10,10,8,9,9
20120271,1,1,4,5,5,1
20120367,6,9,7,8,4,10
20132486,1,1,0,1,7,2
2014110173,4,7,10,1,7,2
2014110290,7,1,1,4,7,4
2014110346,5,9,9,7,7,8
2014110431,2,8,8,3,3,5
2014110455,1,4,9,1,6,2
19990454,2,7,4,7,1,5
19990534,10,0,4,10,4,8
20000358,7,2,4,4,4,0
20000518,1,7,4,1,4,0
20011224,6,4,1,8,2,5
20011430,10,10,10,7,2,4
20011459,8,0,9,4,1,6
20020891,7,0,4,4,6,0
20020981,8,1,3,3,1,3
20021024,7,8,9,4,7,6
20021061,0,0,4,1,1,0
20021311,7,10,1,5,3,6
20021403,9,8,5,3,0,1
20030007,10,5,10,7,6,8
20030105,8,3,1,1,0,1
20030114,4,0,0,0,1,1
20030210,2,7,7,1,6,5
20040331,9,7,10,10,7,8
20050299,6,6,4,0,1,0
20050414,6,6,10,2,1,1
20050536,8,1,7,1,5,0
20060083,5,6,1,0,5,1
20060256,7,8,4,5,6,0
20061228,10,10,10,9,8,8
20070032,9,8,6,6,1,1
20070356,1,1,1,6,2,1
20070584,4,9,9,8,5,1
20080494,6,10,8,7,1,1
20080548,10,8,10,9,3,6
20090404,2,7,5,3,8,3
20090511,3,9,1,5,1,1
20090597,9,9,2,4,5,6
20100368,8,10,9,10,5,10
20100622,10,10,10,10,7,8
20100704,4,5,8,9,7,3
20100764,1,6,9,0,1,1
20112036,6,2,8,10,7,9
20120093,7,9,9,6,6,6
20120236,6,8,6,7,7,9
20120308,1,9,1,7,9,4
20131888,7,9,9,9,5,10
2014110140,4,9,10,2,4,8
2014110383,9,9,8,5,9,2
2014110461,6,7,7,7,6,9
2014110556,9,5,9,6,6,5
2014110604,10,9,10,9,9,10
20000197,9,7,1,6,0,4
20000494,7,10,5,4,1,1
20000577,5,4,7,3,0,7
20011123,4,7,8,10,4,5
20011405,7,1,8,6,7,4
20011446,6,7,8,0,1,4
20015070,7,8,8,10,2,1
20021087,6,0,1,7,5,1
20021293,9,7,7,2,2,7
20021331,9,9,9,6,4,1
20021409,9,10,5,2,4,0
20030142,4,2,2,1,2,4
20030401,1,7,7,4,6,0
20030435,1,10,8,7,6,1
20040011,5,1,1,5,1,1
20040070,9,1,6,1,4,1
20040443,9,0,4,1,1,1
20040508,8,1,6,9,3,1
20040536,3,7,7,1,0,0
20050022,1,1,1,0,1,0
20050584,2,10,10,4,2,4
20060029,5,6,3,2,1,0
20060142,8,10,1,1,2,3
20060293,4,1,0,1,1,3
20060419,4,10,2,1,5,1
20060573,4,10,8,8,5,2
20070119,2,2,5,10,2,1
20070568,6,7,1,6,0,4
20070626,5,8,9,9,6,6
20090208,3,6,1,1,6,6
20090227,4,9,1,9,4,7
20090314,9,9,6,8,9,10
20090326,7,9,10,0,5,2
20100342,7,9,6,4,4,0
20100384,1,10,8,9,2,6
20110498,1,1,1,0,4,3
20110543,10,9,10,10,7,10
20110651,1,9,10,7,7,0
20110749,5,1,10,10,5,9
20111225,7,10,9,9,7,9
20120306,2,3,7,4,4,1
20120354,6,10,7,9,2,9
20120416,6,1,1,4,2,2
20130216,9,10,10,9,7,10
2014110191,6,9,7,4,5,5
2014110546,10,7,8,9,8,7
19990285,3,10,5,7,1,9
19990404,6,10,3,6,1,6
20000029,2,7,0,9,3,1
20000104,9,10,10,7,5,7
20000265,3,6,6,2,4,1
20011334,10,0,0,6,1,5
20011339,6,1,8,5,4,3
20011475,5,10,0,5,1,4
20020926,6,1,4,2,1,0
20021149,9,1,1,5,4,9
20021206,8,8,3,8,4,1
20021326,9,10,5,3,2,7
20030235,7,4,7,7,1,1
20040181,9,7,7,8,9,7
20040278,6,5,8,8,7,8
20040400,9,6,9,5,5,6
20050041,6,7,7,8,1,9
20050101,7,9,10,8,3,2
20050434,7,10,9,2,4,0
20060010,10,10,9,9,6,3
20060070,7,7,1,4,4,2
20060357,7,1,5,1,4,1
20070065,9,10,10,10,7,7
20080066,3,8,4,2,5,4
20080307,6,10,10,10,8,10
20093030,9,10,10,5,9,6
20095561,7,3,4,0,7,2
20100125,4,8,10,6,1,4
20100143,1,4,2,2,1,1
20100409,7,6,7,9,5,6
20100431,7,9,10,10,3,8
20100482,0,0,0,4,0,3
20100685,6,6,9,7,8,10
20100761,8,10,10,8,4,9
20100849,1,10,9,9,3,5
20110737,10,10,10,10,4,10
20120129,1,8,5,1,1,8
20120357,6,9,8,8,5,4
20120473,9,4,8,9,6,5
20120497,10,10,10,10,8,9
20121755,6,7,10,3,7,1
20130361,10,9,4,7,9,7
2014110118,7,9,10,6,8,9
2014110122,9,7,7,7,6,7
2014110523,0,2,5,0,4,1
2014110589,10,9,10,7,8,9
2014112421,7,9,10,3,7,9
19990373,7,1,0,7,1,7
20000313,10,7,4,9,2,7
20000360,5,9,5,1,1,7
20000419,9,7,4,4,3,8
20000563,5,7,2,4,1,1
20011204,10,6,8,2,3,1
20011389,7,0,3,1,1,1
20011464,5,2,8,1,1,1
20021020,10,10,10,6,4,8
20021300,9,10,10,8,3,7
20021336,7,10,5,5,6,6
20030032,1,1,1,6,2,1
20030337,8,0,0,9,7,1
20030425,1,8,6,4,1,1
20030520,4,1,4,4,5,2
20030567,10,10,9,8,4,9
20050015,8,10,10,6,2,3
20050069,0,5,4,1,1,1
20050288,9,6,4,0,1,0
20052074,5,6,5,1,1,1
20060025,1,10,7,9,4,9
20060056,3,0,0,0,3,1
20060129,7,9,1,3,1,0
20060273,9,7,9,7,6,4
20070154,9,8,5,10,3,5
20070168,8,10,9,5,2,6
20070252,10,7,9,9,1,1
20070533,10,10,1,7,1,1
20080528,4,1,9,7,6,1
20100404,6,9,10,10,6,9
20100471,2,10,8,7,7,4
20110416,1,7,8,9,5,6
20120150,8,0,6,8,8,1
20120247,0,10,10,0,1,4
20120514,10,10,9,10,8,9
20130127,3,4,7,10,7,7
20130203,9,9,9,10,4,9
20130208,6,9,9,10,6,6
2014110498,6,0,1,1,4,0
2014110520,9,7,9,7,8,6
19990173,7,7,2,5,1,6
19990347,1,9,6,3,6,4
19990418,3,5,2,8,4,4
19990531,0,10,10,1,4,3
20000214,3,10,9,6,0,1
20000241,2,0,1,5,1,1
20011086,1,1,6,5,4,6
20011099,7,1,9,6,0,2
20011111,7,3,9,5,6,5
20011251,1,0,0,0,1,1
20011613,10,10,9,4,5,4
20020988,7,10,10,1,5,6
20030339,8,8,10,7,2,4
20031048,1,1,3,2,1,1
20040549,6,9,6,7,5,4
20046095,6,7,5,8,1,6
20050113,0,9,4,1,1,0
20060136,10,6,7,8,7,10
20060335,9,9,8,9,4,2
20070138,6,2,5,8,1,1
20070419,4,9,0,3,1,0
20070627,4,10,4,6,4,1
20080090,9,9,9,8,6,8
20080435,1,6,4,5,4,0
20080626,9,7,9,4,2,7
20090376,5,1,7,3,6,3
20100445,5,3,2,4,6,1
20100524,8,10,8,10,6,9
20100749,2,5,7,7,7,4
20110333,9,7,10,10,8,10
20110339,5,4,10,10,6,4
20110371,5,1,7,9,7,4
20110797,6,0,5,8,1,0
20111278,1,5,9,1,4,7
20120492,7,9,9,7,2,7
20121904,1,7,5,6,6,5
20130462,1,1,5,5,1,1
2014110210,9,9,9,8,5,5
2014110257,6,2,3,1,7,10
19990313,10,7,3,5,3,6
19990464,2,9,5,7,5,7
19990545,6,8,7,7,1,4
20000409,8,6,6,1,4,2
20011296,5,0,4,1,0,1
20011419,10,10,10,9,4,8
20011595,8,2,4,4,2,5
20030015,4,1,0,5,6,1
20030139,9,7,8,9,5,5
20030462,9,1,9,4,4,1
20030463,10,10,9,7,1,9
20040040,10,7,10,7,1,7
20040169,8,10,6,8,5,4
20040554,8,0,3,7,0,0
20050030,9,9,9,9,1,2
20060244,4,9,9,6,4,4
20061159,9,7,4,4,7,4
20070338,7,6,9,8,7,0
20070432,6,5,3,1,2,0
20075668,10,9,6,9,8,10
20080048,10,7,5,7,4,9
20080252,9,4,2,4,3,8
20080320,10,9,10,10,7,9
20080428,1,1,5,0,7,4
20080466,10,10,10,9,9,10
20090178,6,1,0,0,6,0
20090455,4,5,1,3,6,6
20100434,1,8,6,7,1,1
20100773,10,10,8,10,4,9
20104649,7,7,1,9,1,1
20110619,4,4,10,10,8,9
20120087,8,9,10,9,7,9
20120361,0,3,4,4,8,2
20120447,10,8,9,1,8,8
2014110217,1,0,3,2,6,5
2014110250,10,9,9,9,10,10
2014110516,4,9,7,3,7,1
2014110561,7,6,10,4,5,0
2014112412,5,9,9,1,9,8
19980249,1,3,1,1,5,9
19990193,9,9,5,7,5,10
19990282,1,7,4,4,1,7
19990461,4,4,1,9,1,7
20000218,1,4,8,1,1,6
20011279,8,1,8,7,3,4
20011655,1,9,6,0,1,4
20020941,4,6,7,2,0,0
20021245,8,10,9,5,1,9
20021455,4,0,4,6,2,3
20030247,1,7,4,4,2,0
20030465,8,7,9,4,4,8
20040066,1,4,1,1,5,1
20040099,10,8,6,5,4,0
20040478,5,0,7,1,1,5
20050096,9,9,10,8,7,6
20050123,4,2,4,5,0,2
20050158,7,4,2,1,0,1
20050596,9,10,6,7,4,7
20060002,1,1,0,0,0,1
20060331,7,1,7,5,1,1
20060452,8,5,0,8,4,0
20065012,0,1,9,0,2,7
20070027,1,4,1,4,1,1
20070113,4,9,7,1,4,1
20070564,5,2,0,6,1,1
20080600,8,6,7,7,7,10
20085095,3,1,6,0,1,4
20090109,6,0,0,6,5,0
20090588,7,1,1,0,1,7
20100638,10,10,10,10,7,10
20110405,1,8,2,4,2,4
20110613,2,1,3,4,4,2
20120290,9,7,5,2,7,4
20120297,5,6,7,5,7,1
20130139,3,9,6,3,5,3
2014110581,9,7,10,7,8,8
20021017,4,10,8,4,1,0
20021197,2,6,0,1,0,9
20021255,2,5,1,7,0,0
20026086,9,10,3,6,3,5
20030069,9,1,0,7,1,0
20030498,6,8,7,6,3,1
20040199,9,1,4,6,4,4
20040283,7,6,5,4,2,1
20040306,9,6,5,9,5,8
20040339,9,5,6,7,5,5
20050537,7,8,5,1,8,1
20050603,6,7,10,7,5,5
20060279,9,10,10,8,10,4
20060299,1,10,10,4,2,0
20060346,1,1,1,0,1,0
20060371,7,9,1,6,1,1
20060455,7,1,0,3,4,10
20060499,7,5,10,10,9,0
20061276,4,1,5,1,6,0
20070096,9,10,10,7,7,2
20070326,6,10,6,4,2,1
20070340,1,0,1,4,0,0
20070343,7,10,6,9,4,1
20080330,2,3,4,0,1,1
20080354,8,9,10,9,5,8
20080374,4,8,10,4,2,1
20080399,0,0,1,3,6,0
20090174,6,2,4,3,4,6
20090223,4,10,4,0,8,7
20090293,7,6,2,2,5,7
20090349,6,1,2,1,5,5
20090516,6,9,8,1,8,8
20090575,7,8,2,4,7,0
20100340,5,9,8,7,5,4
20100556,7,8,8,7,5,8
20100748,9,10,10,10,4,6
20110578,9,8,10,10,7,10
20110625,2,0,1,2,9,0
20120108,4,5,5,7,4,5
20120164,9,8,7,6,9,9
20120420,6,6,4,8,9,7
20120425,5,8,10,8,9,7
20120545,6,1,4,7,1,4
20130102,5,7,7,8,8,8
20130538,3,0,3,4,7,0
2014110159,8,9,9,4,10,4
2014110189,8,8,8,4,7,7
19990352,6,3,2,9,6,9
19990380,8,3,0,9,4,5
20000185,7,10,8,1,1,1
20000333,6,6,4,4,4,3
20000514,7,9,4,8,6,10
20011180,3,9,9,5,0,1
20011417,4,3,5,1,0,1
20011418,9,0,4,10,9,4
20011586,10,6,6,4,4,1
20021159,1,1,0,6,2,1
20021271,9,10,8,4,0,0
20021370,6,9,7,1,2,0
20030499,10,10,8,8,1,5
20030559,5,1,7,5,2,1
20035081,4,5,1,1,1,2
20036006,0,1,1,1,1,6
20040113,9,3,1,4,1,0
20040307,9,6,5,2,1,1
20040459,10,10,7,7,6,8
20040482,7,5,4,7,1,10
20050014,8,5,8,2,4,4
20050237,8,9,7,0,6,8
20050273,7,4,5,5,0,1
20060108,8,10,9,5,7,5
20060146,8,8,1,6,6,3
20060456,7,9,5,0,9,1
20070018,1,3,8,1,3,0
20075311,8,7,8,9,7,1
20080014,9,7,9,1,3,1
20080198,9,10,10,7,1,9
20090045,9,10,4,2,7,9
20090076,1,8,7,0,3,3
20090300,9,10,1,2,7,9
20090383,8,10,3,5,5,10
20090517,1,0,2,3,1,7
20100104,1,0,0,0,1,0
20100399,5,6,0,7,6,1
20100782,10,10,10,10,6,9
20110756,10,10,10,10,9,10
20120222,9,8,8,9,6,8
20130085,1,0,0,6,6,0
2014110164,9,10,10,7,10,10
2014110224,9,10,10,6,8,9
2014110384,6,1,5,5,4,4
19990109,7,10,10,7,5,7
19990527,10,8,10,10,5,10
19990558,3,5,1,6,3,3
20000215,6,10,7,9,1,1
20000382,10,10,6,8,1,4
20000551,1,2,0,9,0,1
20011208,9,1,0,0,0,0
20020994,10,9,4,5,6,5
20021097,4,0,1,1,1,1
20030102,4,4,5,4,0,0
20030276,1,6,5,4,1,4
20030442,10,10,10,5,1,10
20035090,4,4,7,1,1,0
20040213,5,1,1,3,1,0
20040327,10,1,5,1,1,10
20050290,0,7,7,3,1,0
20050556,8,0,1,3,2,1
20060141,2,8,5,1,3,4
20060313,5,10,7,6,7,4
20060478,6,1,0,5,1,1
20060614,10,10,10,8,6,9
20070115,4,9,9,9,5,2
20070335,3,4,1,3,2,0
20070403,7,9,9,10,1,8
20070616,5,10,10,7,6,1
20080186,4,6,9,6,4,7
20080393,10,10,2,8,4,10
20080450,6,8,7,1,5,0
20080498,10,7,10,7,5,0
20080534,9,6,1,7,5,6
20090110,8,10,6,0,7,7
20100190,1,1,4,0,6,1
20100576,9,10,10,8,8,10
20110045,5,2,0,8,3,7
20110806,4,1,9,1,0,1
20120418,3,8,7,5,7,5
20120535,7,6,9,4,7,2
20130235,6,6,9,7,4,10
20130537,10,7,9,10,5,7
2014110355,5,8,9,4,5,0
2014110443,10,8,10,9,6,10
2014110594,10,10,10,10,10,10
2014110613,10,9,9,9,9,6
2014112011,9,10,10,5,8,9
19990180,2,7,1,8,6,4
19990315,10,10,9,8,5,10
19990406,5,10,5,10,1,9
19990505,4,3,4,2,7,10
20000247,9,8,1,9,8,7
20000429,2,0,0,0,1,2
20000550,6,4,1,8,1,7
20000558,0,1,4,4,0,2
20011022,9,1,1,5,1,2
20011328,5,0,5,4,3,1
20011483,10,5,9,9,5,10
20011580,10,6,10,4,4,5
20021299,10,10,8,5,8,9
20021388,7,0,3,5,1,1
20021459,10,6,5,6,4,9
20030150,0,0,0,3,1,0
20030231,6,2,1,4,0,0
20030268,7,1,5,1,1,0
20030309,6,3,2,2,0,0
20030396,6,7,6,6,5,5
20040275,3,5,9,3,8,0
20040469,7,5,9,6,1,4
20050031,9,9,10,8,2,10
20050047,5,5,9,0,3,4
20050182,9,10,9,6,1,4
20050298,5,9,10,1,1,1
20060127,5,9,7,5,5,4
20060236,1,10,4,1,5,4
20060322,8,7,1,4,4,1
20060325,8,0,0,2,4,0
20060500,0,1,1,0,1,0
20070098,5,10,9,10,1,7
20070165,5,10,6,4,1,1
20070456,7,1,1,5,1,0
20070544,1,7,0,4,8,7
20070582,6,9,4,10,5,1
20072873,4,8,1,7,1,1
20080152,6,8,4,9,5,7
20080318,5,10,8,7,3,1
20080441,9,3,7,6,6,1
20080457,4,8,10,9,8,3
20080477,0,3,0,6,4,0
20090098,3,0,4,0,8,1
20090125,9,3,2,0,4,8
20090255,2,8,6,1,2,4
20090542,10,4,8,6,5,8
20100494,7,10,9,7,8,9
20100840,3,8,9,10,4,0
20104940,4,4,5,7,7,1
20105161,9,10,10,10,10,8
20120478,0,9,3,0,4,9
20130557,10,10,8,9,7,9
19990042,4,1,5,7,3,9
19990208,4,0,1,8,1,1
20000032,6,10,9,1,9,10
20000038,4,1,7,0,1,1
20000123,4,4,0,2,1,0
20000509,8,9,7,8,7,3
20011162,7,2,6,8,0,1
20011606,1,10,1,0,3,3
20021321,7,1,0,4,1,7
20021416,0,10,1,1,1,1
20026085,8,9,5,6,1,10
20030103,10,6,8,7,2,9
20030215,9,6,6,9,0,7
20030497,1,1,4,6,1,1
20040123,10,7,10,7,2,9
20040145,6,2,5,1,1,9
20040412,9,10,8,9,7,7
20040513,1,6,0,2,1,1
20060030,1,1,6,0,0,0
20060474,9,10,6,6,2,8
20061866,9,7,6,1,7,3
20070347,6,9,2,9,5,1
20070486,9,10,8,10,5,7
20070491,4,9,10,2,0,0
20080206,9,10,10,7,7,4
20085331,10,1,7,8,8,10
20090060,4,1,1,4,5,0
20100462,9,8,3,10,6,9
20100472,1,6,4,5,3,1
20110608,1,6,5,7,6,6
20112463,8,8,10,10,10,10
20120243,0,1,7,7,7,6
20120413,6,8,10,9,5,10
2014110287,3,6,7,6,8,5
2014110497,9,9,10,1,2,3
19990069,9,4,1,5,4,3
19990098,9,9,4,10,7,9
19990409,9,3,1,6,6,4
19990445,2,4,4,6,2,1
20000176,6,8,0,3,3,4
20000236,5,10,6,1,7,1
20000455,8,6,7,4,2,1
20011250,8,2,4,4,5,6
20011457,4,4,6,0,0,1
20011562,10,5,8,6,7,9
20020979,9,3,3,6,1,1
20030165,8,0,4,1,0,1
20030209,7,10,8,2,4,1
20030264,6,4,5,3,1,0
20036003,3,0,1,1,1,1
20040063,8,2,1,7,0,3
20040285,4,3,1,5,4,6
20040501,10,0,9,5,5,5
20050104,3,6,3,3,1,1
20050192,7,7,9,1,2,2
20050431,8,9,9,9,5,0
20060530,9,9,9,4,1,2
20070060,0,1,1,7,3,0
20070082,7,10,10,10,4,9
20070176,9,4,0,7,1,10
20070563,6,9,8,8,2,1
20071982,5,8,9,9,4,0
20080231,0,2,8,1,3,8
20080432,3,3,4,0,4,1
20090267,9,9,6,6,5,7
20090429,3,0,1,0,5,0
20090480,0,0,1,0,7,4
20090592,4,8,1,0,5,0
20100631,4,10,8,5,7,1
20100679,8,10,8,10,4,8
20110321,3,10,10,7,3,7
20110701,6,5,8,9,2,10
20110780,10,10,10,10,6,9
20120158,3,10,8,5,4,6
20120431,5,10,10,9,9,8
20130120,2,8,6,4,6,5
20130128,8,3,7,8,9,4
2014110345,9,8,9,6,9,10
2014110437,2,4,8,0,7,0
2014110493,10,7,9,9,5,10
19990262,4,9,7,1,4,4
19990274,4,7,5,5,4,7
19990328,4,4,0,0,6,4
19990451,7,4,2,5,2,0
20000118,10,7,10,4,3,0
20000439,7,4,5,6,1,6
20000565,1,1,5,1,0,1
20011056,9,4,1,3,1,2
20011126,7,1,0,5,1,0
20011416,7,2,8,8,2,4
20011427,2,7,2,0,3,0
20021280,4,1,1,2,1,1
20021316,9,8,7,1,7,5
20021363,8,10,8,2,2,1
20030141,4,4,7,3,0,1
20030159,1,10,5,1,3,0
20030244,1,9,5,2,0,4
20030269,4,10,8,4,4,0
20040078,8,4,4,6,3,1
20040215,6,9,8,1,7,1
20040373,6,3,1,1,3,4
20040425,8,5,9,6,4,10
20044154,7,2,3,6,8,10
20044309,1,0,1,1,1,1
20050185,4,0,2,2,0,1
20050347,10,10,10,10,5,4
20050370,5,5,4,9,4,7
20060239,1,1,7,4,2,1
20060330,1,7,1,1,0,0
20060370,1,1,0,0,7,9
20070127,6,9,6,10,3,4
20070631,2,4,10,10,4,7
20080053,3,5,0,1,4,0
20080140,8,10,10,7,5,7
20090065,7,9,6,5,7,10
20090275,2,1,0,0,6,0
20100577,9,10,10,10,9,10
20100668,8,9,10,7,5,10
20100847,9,10,8,10,2,8
20110073,8,8,10,10,6,10
20110337,5,1,1,9,10,8
20110616,0,1,7,7,2,0
20110638,5,3,7,7,9,6
20110668,5,1,10,6,4,0
20110684,4,10,10,6,8,1
20120198,9,10,10,9,10,9
20120288,6,2,6,6,4,5
20120562,4,6,7,6,6,0
20130126,10,5,3,9,3,6
2014110360,7,4,7,7,5,7
2014110405,10,9,9,8,7,10
19990121,9,7,5,10,4,9
20000063,1,8,8,7,2,1
20000090,6,5,4,5,4,3
20000149,7,10,10,4,2,7
20000188,10,9,9,6,6,7
20000542,6,6,6,1,6,6
20011306,7,0,0,0,0,0
20011348,10,0,9,5,4,4
20011377,1,3,4,1,4,4
20011415,6,2,7,1,4,2
20011542,6,9,1,1,4,1
20021404,10,10,5,8,4,9
20021421,10,4,10,7,7,10
20030063,4,0,0,1,4,1
20030068,10,7,10,8,7,6
20030267,9,6,6,4,2,9
20034043,4,0,1,1,2,0
20040563,1,4,1,1,2,8
20060091,8,10,5,4,6,6
20060232,10,3,7,6,5,10
20060274,0,0,9,4,3,8
20060514,1,1,0,5,2,0
20070308,9,10,9,8,3,3
20070489,1,1,0,0,4,10
20080062,9,9,10,5,9,5
20080202,7,7,7,7,6,1
20090183,1,6,7,6,5,1
20091625,6,9,5,9,7,7
20100460,5,9,7,6,1,0
20100592,7,10,7,8,8,9
20100854,8,1,1,8,2,6
20103441,6,8,1,10,1,4
20110446,1,1,5,5,7,0
20110611,8,10,10,10,6,10
20114463,4,1,7,7,5,1
20120133,10,10,10,10,10,9
20120399,8,9,5,9,9,10
20130123,2,4,7,6,6,7
20130131,9,1,9,6,9,6
20130479,7,2,1,6,7,4
20130570,9,7,9,8,4,4
20130884,6,8,7,7,3,6
2014110323,9,10,9,7,10,10
2014110486,10,9,9,9,6,10
2014110562,9,4,7,7,7,6
2014110601,7,4,5,4,8,0
2014111741,10,10,10,6,10,9
19990030,8,4,2,7,5,7
19990082,1,1,8,2,1,1
19990093,6,10,7,7,6,6
19990528,9,2,1,10,4,7
19990529,7,1,2,9,3,10
19990530,6,2,2,9,4,4
20000020,3,7,2,4,2,1
20000092,6,10,4,3,1,1
20000545,2,2,0,2,2,6
20011088,6,7,8,7,0,7
20011490,10,10,9,10,1,6
20020916,6,9,7,4,1,4
20021390,2,7,9,0,2,0
20030376,2,6,9,9,4,10
20040121,8,7,4,8,6,2
20040299,9,9,9,7,1,9
20040326,8,6,9,6,5,6
20040376,7,5,4,4,2,8
20050391,10,6,7,7,4,6
20050438,9,4,2,1,2,0
20060343,10,7,7,10,5,8
20060364,4,4,1,0,4,0
20060537,3,1,4,2,7,0
20065343,4,9,1,2,6,1
20070336,4,5,6,7,5,0
20070630,3,6,6,0,5,1
20080130,10,10,7,8,5,10
20080417,6,8,10,5,5,1
20090030,6,5,1,2,6,8
20090211,6,3,0,0,4,6
20100430,1,5,9,6,4,0
20100737,9,10,9,7,4,4
20104978,8,8,9,9,7,4
20110533,1,1,5,7,6,0
20120257,0,3,5,0,4,5
20120259,0,5,5,4,4,5
20120300,1,1,1,7,6,2
20120436,1,1,3,2,2,8
20120455,8,10,8,3,9,1
20120544,6,7,7,9,9,5
